run	log_tbg	log_alphap	log_betap	b1A1_log_P	b1A1_weight	b2C6_log_P	b2C6_weight	b2C7_log_P	b2C7_weight	b2C8_log_P	b2C8_weight	b2C9_log_P	b2C9_weight	b2D1_log_P	b2D1_weight	b2D2_log_P	b2D2_weight	b2D3_log_P	b2D3_weight	b2D4_log_P	b2D4_weight	b2D5_log_P	b2D5_weight	b2D6_log_P	b2D6_weight	b2D7_log_P	b2D7_weight	b2D8_log_P	b2D8_weight	b2D9_log_P	b2D9_weight	b2E1_log_P	b2E1_weight	b2E3_log_P	b2E3_weight	b2E6_log_P	b2E6_weight	b2E7_log_P	b2E7_weight	b2E8_log_P	b2E8_weight	b2E9_log_P	b2E9_weight	b2F1_log_P	b2F1_weight	b2F2_log_P	b2F2_weight	b1B8_log_P	b1B8_weight	b1B9_log_P	b1B9_weight	b1C1_log_P	b1C1_weight	b1C2_log_P	b1C2_weight	b1C3_log_P	b1C3_weight	b1C4_log_P	b1C4_weight	b1C5_log_P	b1C5_weight	b1C6_log_P	b1C6_weight	b1C7_log_P	b1C7_weight	b1C8_log_P	b1C8_weight	b1C9_log_P	b1C9_weight	b1D1_log_P	b1D1_weight	b1D2_log_P	b1D2_weight	b1D3_log_P	b1D3_weight	b1D4_log_P	b1D4_weight	b1D5_log_P	b1D5_weight	b1D6_log_P	b1D6_weight	b1D7_log_P	b1D7_weight	b1D8_log_P	b1D8_weight	b1D9_log_P	b1D9_weight	b1E1_log_P	b1E1_weight	b1E2_log_P	b1E2_weight	b13G3_log_P	b13G3_weight	b13G4_log_P	b13G4_weight	b13G5_log_P	b13G5_weight	b13G6_log_P	b13G6_weight	b13G8_log_P	b13G8_weight	b13G9_log_P	b13G9_weight	b13H1_log_P	b13H1_weight	b13H2_log_P	b13H2_weight	b13H3_log_P	b13H3_weight	b13D7_log_P	b13D7_weight	b13D8_log_P	b13D8_weight	b13D9_log_P	b13D9_weight	b13E1_log_P	b13E1_weight	b13E2_log_P	b13E2_weight	b13E3_log_P	b13E3_weight	b13E5_log_P	b13E5_weight	b13E7_log_P	b13E7_weight	b13E8_log_P	b13E8_weight
samp_49	-5.6842693753919376	6.638301219467935	-0.028912656357344718	-4.363021068638999	3.0	-8.081943752710906	1.0	-1.5365256724882124	3.0		0.0	-4.931793694034308	2.0		0.0	-7.752599581429796	2.0	-4.489661164258475	1.0	-5.5755352687176725	1.0	-3.7207202708481675	1.0	-11.105354000878474	2.0		0.0		0.0	-10.936342237407514	3.0	-4.842061637561495	3.0		0.0	-5.878232190213942	1.0	-6.076914836557278	1.0	-4.012632730311593	1.0	-5.408404928449944	2.0	-11.845543580958397	1.0		0.0	-10.894738599828525	1.0		0.0	-10.407149767918108	2.0		0.0		0.0	-8.037212150819844	4.0		0.0	-11.546274302096107	1.0		0.0		0.0		0.0	-7.775445123015724	1.0	-7.913401220799007	1.0	-3.17738772549699	3.0	-11.590426521101502	1.0	-6.246614204571514	1.0		0.0	-10.688419970994236	1.0		0.0		0.0	-10.876572122990352	1.0		0.0	12.163725127121356	1.0	1.2752010029649794	1.0		0.0	1.5268965380577546	1.0	-3.098732006681556	1.0	1.6100556821371461	4.0	-2.689434291598035	2.0		0.0	-3.2375220390935104	3.0		0.0		0.0		0.0		0.0	0.8593654925420708	2.0		0.0	0.7859381545448849	2.0		0.0		0.0
samp_50	-5.497179893309594	6.808532373577292	-0.05690252004232065	-4.36757308528789	1.0	-8.219423562579575	1.0		0.0		0.0		0.0	-4.749252544270651	1.0		0.0	-4.495246817873973	2.0	-5.58929218585307	1.0		0.0	-11.244736926010596	1.0	-12.170804681896671	2.0		0.0	-11.087244349889945	1.0	-4.850722755750807	1.0	-10.749435479059349	3.0		0.0		0.0	-4.012918693618471	1.0	-5.422175850444114	4.0		0.0	-1.9569547557220954	1.0	-11.045643325911328	1.0	-8.951474909137284	1.0	-10.578700511609476	2.0		0.0	-3.6191514308970065	1.0		0.0	-10.753980538886376	2.0		0.0	-9.844023358997713	3.0	-11.037781584033839	1.0		0.0	-7.913173006253709	2.0		0.0	-3.1781198655310843	2.0	-11.747706075516682	2.0	-6.281510642979854	3.0		0.0		0.0		0.0		0.0	-11.052481706199032	2.0		0.0	13.505823694868269	2.0	1.2748306146684516	2.0	0.8835406118664949	3.0	1.5252603807111949	3.0	-3.09850293135253	1.0		0.0	-2.6886673830345234	1.0		0.0		0.0	0.5819146078857413	2.0		0.0	-12.001289666850187	1.0	3.7979575904423637	2.0		0.0	0.9279608928905115	1.0	0.7862132837893484	1.0	0.864535652830451	1.0		0.0
samp_51	-5.40503985125064	6.730630283151126	-0.03117354519798045		0.0	-8.208652359708092	3.0		0.0	-5.254901072097922	1.0	-4.945036315609861	1.0		0.0	-7.862996204105445	1.0		0.0	-5.598813105293178	1.0		0.0	-11.197542913406856	1.0	-12.127137931077254	1.0	-5.970941037298589	1.0	-11.041558033610578	2.0	-4.854312637823452	1.0		0.0	-5.910788940589901	2.0		0.0	-4.016312374632873	3.0	-5.428875782271611	1.0	-11.953080896528938	1.0		0.0		0.0		0.0	-10.537188594430914	1.0	-5.8586060396662605	2.0	-3.6205246845452477	4.0		0.0	-10.711762230681556	2.0	-11.657076102139287	2.0		0.0	-10.993258394301318	1.0	-10.218759472924742	1.0	-7.9151758230491325	3.0	-8.04965029320947	1.0		0.0	-11.702488666457988	2.0	-6.2933187438662515	1.0	-6.84390114926712	1.0	-10.81958846247843	1.0		0.0	-4.437153917289747	1.0	-11.009669111115397	2.0		0.0	13.128327509760632	3.0		0.0	0.8826005530585994	1.0	1.5259125320912468	1.0	-3.100088825876019	1.0	1.6088337413265303	2.0		0.0	0.06384262075960417	1.0		0.0	0.5815678299947306	2.0	0.35147103217313835	2.0		0.0	10.014952854139421	1.0	0.859173132573145	1.0		0.0		0.0	0.8648011605804756	1.0	11.77484305646637	1.0
samp_52	-5.522405040451701	6.8126888705379365	-0.011363024124207493	-4.3709482520247285	1.0	-8.255802472721873	1.0		0.0		0.0	-4.946710428563696	3.0		0.0	-7.902655905159873	1.0	-4.499027755593933	2.0		0.0	-3.7244200015514575	3.0	-11.291939773231944	1.0	-12.218984850479607	2.0		0.0		0.0	-4.855954184731255	1.0	-10.796063368891465	2.0	-5.9138582392892705	1.0	-6.120760947344586	1.0	-4.0153157489775895	1.0	-5.430703776895732	4.0	-12.046130747738788	2.0		0.0		0.0		0.0		0.0	-5.860074242108474	3.0	-3.6208508604391265	3.0	-8.222181909299955	1.0	-10.802755378252352	2.0		0.0	-9.890685216102627	1.0	-11.0861471239003	2.0	-10.305642475442214	1.0		0.0		0.0	-3.1792376862721454	1.0	-11.796029307831153	1.0		0.0	-6.856561275767388	1.0	-10.911096368176478	2.0		0.0	-4.437803322516043	1.0		0.0		0.0	18.974880612471388	4.0		0.0	0.8823892455694221	2.0		0.0		0.0		0.0		0.0		0.0	-3.2390258827881158	1.0	0.5816467136297951	2.0	0.3513600233945439	1.0		0.0	3.825576478434062	5.0	0.8596193982415222	1.0		0.0		0.0	0.8650592835333006	1.0		0.0
samp_53	-5.601329305548659	6.800679152693911	-0.04026246421070851		0.0	-8.201656618493152	2.0		0.0	-5.245186247628525	1.0	-4.939516325097825	3.0		0.0	-7.8543987890576314	2.0	-4.494274415079451	2.0	-5.586177700251136	1.0	-3.7221352022272693	1.0	-11.250776171110866	2.0		0.0		0.0	-11.089994921479255	1.0	-4.849345011724404	2.0	-10.755170290096405	2.0	-5.89691622836969	1.0	-6.100601556875838	2.0	-4.012417576217384	1.0	-5.419568451765435	1.0		0.0	-1.95689844656142	1.0		0.0	-8.935987225282801	3.0	-10.57465709722711	1.0		0.0	-3.6187446737790765	1.0		0.0	-10.750367559190837	1.0		0.0	-9.83564159982016	1.0		0.0		0.0	-7.888269754509207	1.0	-8.030811115458338	1.0		0.0	-11.748958210134912	1.0		0.0	-6.822257026492377	2.0	-10.858383066383793	1.0		0.0		0.0	-11.048610014809737	2.0	-3.8132754985555772	2.0	51.15337941002997	3.0	1.2749028939551132	1.0	0.8825255028134917	2.0	1.5267926728591321	1.0		0.0		0.0	-2.688559953419114	1.0		0.0	-3.2376162496686565	2.0		0.0		0.0	-12.001651883824042	1.0	3.8232514827094812	5.0		0.0		0.0	0.7864468044311035	1.0		0.0	30.973387955620463	3.0
samp_54	-5.521062339267285	6.651575314188755	-0.026567065868890138	-4.366629913536699	1.0	-8.129946184515829	1.0		0.0	-5.247099577555003	1.0	-4.937980629728724	1.0	-4.749027194848889	1.0		0.0	-4.4937587309628215	3.0	-5.587097764761894	1.0	-3.7226511025065756	1.0		0.0		0.0		0.0	-10.962625943432693	1.0	-4.847759089283006	1.0	-10.631502292141922	2.0	-5.893208460571758	1.0	-6.094759334602343	1.0	-4.015060894555623	2.0		0.0	-11.871825786199988	2.0		0.0	-10.921181201046945	2.0	-8.840322131546072	2.0	-10.448049918647452	3.0	-5.8426745932778115	1.0	-3.6186715255323616	1.0	-8.093378306085462	1.0	-10.622189096335967	1.0	-11.574600696140635	1.0	-9.718684569560766	1.0	-10.909609716830486	3.0	-10.126232995240276	1.0	-7.831826510913013	1.0		0.0	-3.178522385623727	1.0	-11.619380036469474	1.0	-6.267510966296572	1.0	-6.801279727985586	1.0		0.0	-8.571700261500828	1.0		0.0	-10.918008041221498	1.0		0.0		0.0		0.0	0.8824126987443809	1.0		0.0		0.0		0.0	-2.6900578193336964	1.0	0.0639361564049146	1.0	-3.2386938393679867	2.0	0.5817048958963437	2.0	0.3514786772929818	1.0	-11.872027668584462	4.0	12.713166919774467	1.0	0.8592919378127387	1.0	0.9292711634088838	1.0		0.0	0.864858083222503	1.0	12.055788283637536	2.0
samp_55	-5.515416375160569	6.674592125327661	-0.07342427619315062		0.0		0.0		0.0	-5.238488045432632	3.0	-4.931954879493445	1.0	-4.743456773094678	1.0	-7.7736610076326915	1.0		0.0	-5.5761353582052005	2.0	-3.7204323996010147	2.0		0.0		0.0		0.0	-10.939113643925978	1.0	-4.842208568725073	1.0	-10.608807987022047	2.0		0.0		0.0	-4.011786678854684	1.0		0.0	-11.848408398046258	2.0	-1.9572302275056968	1.0	-10.897641523502132	1.0	-8.817075473794516	1.0	-10.42351712543464	1.0		0.0	-3.6167315300720726	1.0		0.0	-10.59754938543057	2.0	-11.550839055514725	3.0		0.0		0.0	-10.101494202569857	1.0	-7.808442787078642	2.0	-7.9444744854986675	1.0	-3.1770996500413786	1.0	-11.595563797940443	1.0	-6.2517191545137045	2.0	-6.782522183496658	3.0	-10.704468424182025	2.0	-8.546559660644848	1.0	-4.429130782596068	1.0	-10.893104141848616	1.0		0.0	9.683961579246795	1.0		0.0	0.8825856806373729	1.0	1.524309216598766	1.0	-3.098260582821786	3.0	1.6096178924864648	1.0	-2.6889283084450373	2.0		0.0	-3.237119154399771	3.0	0.5820046629313423	1.0	0.3517267635245512	2.0	-11.848253967562279	1.0	6.644272969284065	1.0		0.0		0.0		0.0	0.8651464279897797	1.0	7.799155240845545	1.0
samp_56	-5.437980891102433	6.783186125330805	-0.04867814523547773	-4.369089766085906	2.0	-8.223271093856113	2.0		0.0	-5.2512095827595875	1.0		0.0	-4.751624636012006	1.0	-7.87435788771325	1.0	-4.496841903366375	1.0		0.0		0.0		0.0		0.0	-5.966640286466964	2.0		0.0	-4.852833831759849	3.0	-10.734834938763822	1.0	-5.907031170953787	1.0		0.0		0.0	-5.425985555245924	1.0	-11.98536711060865	2.0	-1.9572642526235298	1.0		0.0		0.0	-10.568474014700639	1.0	-5.853988516726512	1.0	-3.619886079319179	1.0	-8.192343335738197	1.0	-10.743423953336064	1.0	-11.689585389085826	1.0		0.0	-11.025437162845812	2.0	-10.248983052393166	2.0	-7.923701382178451	1.0	-8.060999857588909	2.0	-3.178724374056081	2.0	-11.734979740154907	1.0	-6.289268982906826	1.0		0.0	-10.851478519995897	2.0	-8.69261503705405	1.0	-4.435825740011076	2.0		0.0		0.0	27.587879893245606	1.0		0.0	0.8822655494614673	1.0	1.5246834736274777	2.0	-3.099199386877737	2.0	1.609725311419611	1.0	-2.689227140218716	1.0	0.06395103254902536	2.0	-3.2385531433716066	1.0	0.5817186355091083	1.0		0.0	-11.9890823121255	1.0	3.8231405042835482	3.0	0.8594597534972073	1.0		0.0	0.7861257930266677	2.0		0.0	19.275728215677667	2.0
samp_57	-5.151662580367219	7.238264295202991	-0.10237299055712604		0.0	-8.59799899925716	1.0		0.0		0.0		0.0		0.0	-8.206853147278222	3.0	-4.5099802577754895	1.0	-5.622898199331189	1.0	-3.728292550942673	1.0		0.0	-12.590303211513184	1.0	-6.01754365759493	1.0		0.0	-4.872780658264402	2.0	-11.117471774543908	1.0	-5.957110134970599	2.0		0.0		0.0	-5.45608740126226	2.0		0.0	-1.9563529959475439	1.0		0.0	-9.357107977755541	2.0		0.0	-5.895461531714991	1.0	-3.625547018145455	1.0		0.0	-11.170230521938507	1.0		0.0	-10.25471425404553	2.0		0.0	-10.678004373717803	1.0	-8.318797820311321	1.0	-8.451394021180574	1.0		0.0		0.0	-6.368714710128531	2.0	-7.009582649975216	1.0	-11.281198581255314	3.0	-9.148585979429873	3.0		0.0	-11.476194236952727	3.0	-3.820178853547654	2.0		0.0	1.2751199809941272	2.0	0.8823353306461699	1.0	1.5240717245118411	1.0	-3.09938236352119	1.0		0.0	-2.688189346725626	1.0	0.06384161301474149	1.0	-3.2399545328463275	1.0	0.5814875848940236	1.0	0.35128748004751775	1.0	-12.414535380509125	3.0	3.816392430148397	1.0	0.8593916340859075	3.0	0.9287118648568526	2.0	0.7859690796868116	1.0	0.8646901570992347	1.0		0.0
samp_58	-5.507230315094351	6.685811116425531	-0.05800179359190935	-4.3646877969830395	3.0	-8.130535719623836	1.0	-1.5365893292173507	1.0		0.0	-4.935159517957874	1.0		0.0	-7.793488374932034	1.0		0.0	-5.5815487112357545	1.0	-3.7214165308597873	1.0	-11.12707683268059	1.0		0.0	-5.946564368443653	2.0		0.0		0.0		0.0	-5.88760297800515	1.0	-6.0888287769685885	1.0	-4.01296867430415	3.0	-5.413773450557434	1.0	-11.875352481485011	1.0	-1.9573481193960705	2.0	-10.924279480643811	2.0	-8.842803955114093	2.0	-10.451999753648455	2.0		0.0	-3.6176804412718226	1.0	-8.093828120868423	1.0		0.0	-11.578165232978334	1.0	-9.722341910977043	1.0		0.0	-10.13036755995688	2.0	-7.830843620262138	1.0	-7.967020929605923	2.0	-3.177686613029917	1.0	-11.622991756178461	2.0		0.0	-6.79595028045601	1.0	-10.733367849042814	1.0	-8.574269915044878	2.0	-4.431127171599708	1.0		0.0		0.0	10.220598328346446	2.0		0.0	0.8827375809527058	2.0	1.5259784353771844	1.0		0.0	1.6101079471848814	1.0		0.0		0.0	-3.2377389998589665	3.0		0.0	0.35196523050264344	1.0	-11.875873159577663	2.0	3.789846464432332	2.0		0.0		0.0	0.7861785845958856	4.0		0.0		0.0
samp_59	-5.61375823415114	6.62559549167572	-0.02665223197807035		0.0		0.0	-1.5366873814819146	1.0		0.0	-4.933663245151738	2.0	-4.745727813337002	2.0		0.0	-4.4909801830527085	1.0	-5.579478077298276	1.0	-3.721443278833894	1.0	-11.09747949347586	2.0	-12.004919296647657	2.0	-5.941543165926444	1.0	-10.931251838469569	1.0	-4.843790682279271	5.0	-10.604798638525592	1.0		0.0		0.0	-4.013789109803349	2.0	-5.411431619706578	1.0	-11.8399741798539	1.0	-1.9578452600966192	1.0		0.0	-8.797035712157108	2.0	-10.408059573416962	1.0	-5.832781901611643	1.0		0.0	-8.049832726410902	2.0	-10.58229421756971	1.0	-11.541468905332811	2.0		0.0	-10.8746956815715	1.0		0.0	-7.789189281709067	1.0	-7.9255598043091435	1.0	-3.1778559126199477	1.0	-11.585866795959719	1.0	-6.252696350366147	2.0	-6.7786708613654545	1.0		0.0	-8.517752309818142	1.0	-4.430619547042252	2.0		0.0		0.0	13.109828939736925	1.0	1.2751668714863111	2.0	0.8827418825685847	1.0	1.5270062729231004	1.0	-3.099254850389728	1.0		0.0	-2.6898309482880642	1.0	0.06449328454472268	1.0	-3.2380587223621435	1.0		0.0	0.3511647277252079	1.0	-11.837675877790964	1.0		0.0	0.8593275779908284	2.0	0.9290018832801501	1.0		0.0	0.8651145973104847	2.0	10.480194174732116	1.0
samp_60	-5.586315629829923	6.746964826965312	-0.019668074177839976	-4.367799627715272	1.0		0.0		0.0		0.0	-4.940904866781107	3.0	-4.7500148968542355	2.0	-7.842023394105543	2.0	-4.495363928208693	2.0	-5.589917365920298	1.0		0.0		0.0	-12.137952360445713	1.0		0.0	-11.058691660920394	1.0	-4.850550373135969	2.0	-10.72500561252182	2.0	-5.899840370926386	2.0	-6.1034765914866345	1.0		0.0	-5.421948890032614	1.0		0.0		0.0	-11.017073363844444	1.0	-8.91314639735074	2.0	-10.543411107025165	2.0		0.0	-3.6192889978897758	2.0	-8.147294460198873	3.0		0.0	-11.672129716070405	1.0	-9.80693112893507	2.0	-11.006356938780085	1.0		0.0	-7.877550248289395	1.0		0.0	-3.1784652876480695	3.0		0.0	-6.277677726934985	2.0		0.0		0.0		0.0	-4.434485034618336	2.0		0.0	-3.81409986090548	1.0	15.2909226162177	1.0		0.0	0.8823299469382396	1.0	1.5238981507086053	1.0	-3.099158528167758	1.0	1.60785019994733	1.0	-2.689306807099618	2.0		0.0		0.0	0.5817212305976123	2.0		0.0	-11.969610523224452	1.0	10.430885167934672	1.0	0.859398221066528	3.0		0.0		0.0	0.8648680032764252	2.0	11.065170904206813	2.0
samp_61	-5.676385604819657	6.544222261621329	-0.0621831669375409	-4.357463775058467	1.0	-7.997098252165798	1.0	-1.5360597315968099	2.0	-5.227819283887223	1.0	-4.921706826871635	1.0		0.0	-7.678230770973844	1.0	-4.483174956621109	2.0	-5.560085543515924	2.0		0.0	-10.985314123508545	3.0	-11.879085958391636	1.0	-5.914051180222957	2.0	-10.811910455472123	1.0		0.0	-10.494288107361099	2.0	-5.856299441694796	1.0		0.0		0.0		0.0	-11.719905711870995	1.0	-1.9575344249893938	2.0		0.0		0.0	-10.276624097936025	2.0	-5.808125327895028	1.0		0.0		0.0	-10.449852195230616	1.0	-11.418766008167884	2.0		0.0		0.0	-9.948803967814516	1.0	-7.697398800405074	1.0	-7.831786454353312	2.0	-3.175988529681268	1.0		0.0		0.0		0.0		0.0	-8.396779823597656	3.0	-4.423410494029013	1.0	-10.74148366711158	1.0		0.0		0.0	1.2755375537274993	3.0	0.8830700371612668	3.0	1.526587015726675	1.0		0.0		0.0		0.0	0.06438447538798983	1.0	-3.23632378160779	2.0		0.0		0.0	-11.713215320944366	2.0	3.8147513928958756	2.0	0.8596161623838192	2.0	0.929198816861721	2.0	0.7864229993624928	3.0		0.0	79.22578055802855	1.0
samp_62	-5.377376168228209	6.791577468929896	-0.05265595223172927	-4.370307862106769	1.0	-8.240549207112107	1.0	-1.5370431451471864	1.0		0.0	-4.945525327524263	2.0	-4.753370473962424	1.0	-7.890129947874668	1.0	-4.4982407584787145	2.0	-5.598500062902981	1.0	-3.724104571762225	2.0		0.0		0.0	-5.97251883480899	2.0	-11.08117950700527	2.0	-4.854834111077899	1.0	-10.740064881845932	1.0	-5.912528892878354	1.0	-6.11942135831067	2.0	-4.015219418697257	1.0	-5.429400876288822	4.0		0.0	-1.9573408495935973	1.0	-11.039593050408163	1.0	-8.966147974473152	1.0	-10.579295713197768	2.0		0.0	-3.62049360939441	1.0		0.0	-10.75417266761544	1.0		0.0	-9.849277937859899	1.0		0.0	-10.261342050869846	1.0	-7.946024721291818	4.0		0.0		0.0		0.0		0.0	-6.855142128208675	2.0	-10.862388018879878	3.0	-8.716048238559962	1.0	-4.437125787678505	1.0	-11.053093990509456	1.0	-3.815403977324191	2.0		0.0		0.0		0.0	1.5244713979894615	2.0	-3.0994988952217	1.0	1.6097899539895448	2.0	-2.6893933390008797	4.0	0.06392820009017516	2.0		0.0	0.5815550921961268	1.0		0.0		0.0		0.0	0.859853246001373	1.0		0.0		0.0		0.0		0.0
samp_63	-5.281839104376318	7.0122314411324	-0.07392695738616047	-4.374900779780609	3.0	-8.41110937261216	3.0	-1.537425739984967	1.0	-5.2613248905481065	2.0	-4.954810411443172	1.0		0.0	-8.039089458679069	1.0	-4.503877399337388	1.0		0.0	-3.7259771254669807	1.0		0.0	-12.379258613135292	2.0		0.0		0.0		0.0	-10.928480256047004	1.0	-5.934797133338889	1.0		0.0	-4.015194166542088	1.0	-5.442581488441582	1.0		0.0	-1.956687749632683	2.0		0.0	-9.159079369434583	2.0	-10.787196439821571	1.0	-5.877300493448526	1.0	-3.622865214513699	1.0		0.0	-10.963467583718487	1.0	-11.902697468048704	2.0	-10.052610022973699	1.0	-11.238204478902958	1.0	-10.471026433749895	1.0	-8.117872423172608	2.0	-8.25482984878504	1.0		0.0	-11.949160049088373	3.0	-6.332827407920817	1.0	-6.928233361236718	2.0	-11.073141100345858	1.0	-8.927194134731392	1.0	-4.442043173482809	2.0	-11.266052679550263	2.0		0.0	15.807200619014164	1.0		0.0		0.0	1.5249276432869274	2.0	-3.099185574429759	2.0	1.6092878517460991	2.0		0.0		0.0	-3.239200793019331	3.0	0.5814458162439134	1.0		0.0		0.0	3.822862490923105	2.0		0.0	0.9289278282889262	1.0	0.7859616011361967	1.0		0.0		0.0
samp_64	-5.576552090347929	6.7566680333588796	-0.06727285326412788		0.0	-8.154810645976667	1.0	-1.536539644099715	3.0		0.0	-4.934671809016973	2.0		0.0	-7.813571950138123	1.0	-4.491127270725789	1.0		0.0		0.0	-11.183616249785025	1.0	-12.100212541427563	1.0	-5.944640992331533	1.0		0.0		0.0		0.0	-5.886298656611036	2.0	-6.087918931899234	1.0	-4.0111896431849665	1.0	-5.412555314735942	1.0	-11.931585279532902	1.0	-1.9568241589099815	2.0	-10.979987284256735	1.0	-8.878315001459944	4.0	-10.504939858312474	1.0	-5.834023764075756	1.0	-3.6173700621317235	1.0		0.0		0.0	-11.634513125051749	2.0	-9.769467905780306	2.0	-10.968514587005346	1.0		0.0	-7.8458448014469395	1.0	-7.98612576481606	3.0		0.0		0.0	-6.260252203727792	1.0	-6.799445365006566	2.0		0.0		0.0		0.0		0.0	-3.8117716374344544	1.0	9.591872083185395	2.0	1.276280365471984	1.0		0.0	1.5253592221536127	1.0	-3.0978562068708735	1.0	1.6101638396234166	3.0		0.0	0.06422024378469696	1.0	-3.2369499588974806	1.0	0.5819135233418145	1.0	0.35180712142151827	2.0	-11.931921448728609	1.0	6.146079795089175	1.0	0.8599042033999927	1.0	0.9289589025581895	1.0	0.786270462224333	3.0	0.8651108529105961	2.0		0.0
samp_65	-5.5504248747406955	6.800260451667022	-0.047698128145728665	-4.3671010627081674	3.0	-8.208040972972361	1.0	-1.5366217202686046	1.0		0.0		0.0	-4.748602866174514	4.0	-7.859949802818955	3.0		0.0	-5.5875843987480085	1.0		0.0	-11.244514497562383	3.0	-12.166827476368084	2.0		0.0	-11.085235299151526	1.0	-4.84993874643454	1.0		0.0	-5.8987814657551	1.0	-6.1029511901672695	1.0	-4.012706046484441	1.0	-5.420710651635753	1.0	-11.995878029222427	2.0		0.0		0.0	-8.940817431792494	1.0	-10.573237580430373	1.0		0.0		0.0		0.0		0.0	-11.699755928191816	1.0	-9.836602343893718	1.0	-11.034498383786927	2.0	-10.250355517219361	1.0	-7.898196450997304	1.0	-8.039462255682675	3.0		0.0		0.0		0.0	-6.8269170696355985	1.0	-10.85671477116804	1.0		0.0	-4.433729585503059	1.0	-11.046966112508946	1.0		0.0		0.0	1.2748208924593303	4.0	0.8828002433289237	1.0	1.5270514672466018	1.0		0.0	1.6064942063538572	1.0	-2.6886409176422075	1.0	0.06420413647511647	4.0	-3.237739963064054	1.0		0.0	0.35160792631853194	3.0	-11.997900947742098	2.0		0.0		0.0	0.9286881807867895	2.0	0.7862081017877123	1.0		0.0		0.0
samp_66	-5.467393537477622	6.937002440786	-0.07327105613707889	-4.369222166805664	2.0	-8.305183415070212	3.0	-1.5369365093817384	2.0	-5.249100523360906	3.0		0.0		0.0		0.0	-4.4973781035428315	1.0	-5.592869554444147	1.0	-3.723088193514883	1.0		0.0		0.0		0.0		0.0		0.0	-10.854907740015179	1.0	-5.9097008476977795	1.0	-6.1173979262083185	3.0	-4.0121435865583	3.0	-5.427001791363946	1.0		0.0	-1.9564144390248475	2.0	-11.15663712107333	4.0	-9.055143951263652	2.0		0.0	-5.853981607375998	1.0	-3.6200348058214935	1.0	-8.274117841578603	2.0	-10.871229672926216	1.0	-11.816306274563457	1.0		0.0		0.0		0.0		0.0		0.0		0.0	-11.861951232121003	1.0		0.0		0.0	-10.980142628743149	2.0		0.0	-4.436003324586136	3.0	-11.171780455379102	1.0		0.0	10.420241013907122	2.0	1.27486663215006	1.0	0.8829130380524887	1.0	1.5257016398993561	1.0		0.0		0.0	-2.687917201351698	2.0		0.0	-3.237632109823704	2.0		0.0	0.35149007079813194	1.0	-12.116332879537968	2.0	6.846613465675433	1.0		0.0	0.9292031056160773	1.0	0.7863661618069476	2.0	0.8653005702765169	2.0	8.361746173030449	1.0
samp_67	-5.702010810218338	6.64287195059941	-0.020481981676758527		0.0	-8.087619786504527	1.0		0.0	-5.239946657808465	2.0		0.0		0.0	-7.757841706039387	1.0	-4.49038176134606	3.0	-5.577112071680729	2.0	-3.721046678401387	2.0	-11.117193442202609	3.0		0.0	-5.9386947597962205	2.0		0.0		0.0	-10.62352635682879	4.0	-5.880313213086367	1.0	-6.079246191051403	2.0	-4.012990611114316	1.0	-5.409877960177612	1.0	-11.857320089817065	1.0		0.0	-10.90622648752483	1.0		0.0		0.0		0.0	-3.6171870150210124	1.0	-8.042420042725073	1.0	-10.592658988926004	3.0		0.0		0.0	-10.889031643388998	3.0		0.0		0.0		0.0		0.0	-11.602077231192483	2.0	-6.249206898740967	1.0	-6.774164956935285	2.0	-10.699371137293191	1.0		0.0		0.0	-10.887636443249542	2.0		0.0	17.92980290213271	3.0		0.0	0.8833918265924323	1.0	1.5257276390294	3.0	-3.0988806502972013	1.0		0.0	-2.6895125982257255	1.0	0.06390299360537686	2.0		0.0	0.5815665700893433	1.0		0.0	-11.853415595667254	1.0		0.0	0.8599967029003569	1.0	0.9292216013708234	1.0		0.0	0.8656920241869298	1.0	11.994357042312865	3.0
samp_68	-5.411081104669537	6.701656684642181	-0.02792047806858756		0.0	-8.189263753879853	4.0	-1.5371092088098068	2.0	-5.254284332350788	2.0	-4.944078981842874	1.0		0.0		0.0	-4.497573633538311	3.0		0.0		0.0	-11.173059114019043	1.0		0.0	-5.968392526776541	1.0	-11.016217515622252	1.0		0.0		0.0		0.0	-6.113134148832377	1.0	-4.016559527098789	1.0		0.0	-11.927270177390907	2.0		0.0		0.0	-8.905086636997916	1.0	-10.510722431971983	2.0		0.0		0.0	-8.159361765985933	1.0	-10.68500533149162	1.0	-11.631080261892752	1.0	-9.782808574570346	1.0	-10.967220712288555	1.0		0.0	-7.896713348095166	2.0		0.0	-3.1793732833146726	1.0		0.0		0.0	-6.835666908932583	2.0	-10.792670838217512	1.0	-8.650410813427126	2.0		0.0	-10.982430080525107	3.0	-3.815555846926562	3.0	16.618727366993895	2.0		0.0		0.0	1.524322913184887	3.0	-3.1002424761259406	1.0		0.0	-2.690223194485067	1.0	0.06377209112460583	1.0	-3.2394632893176682	2.0	0.5816017690237728	1.0	0.3511865138135479	2.0		0.0	11.811393081699222	1.0		0.0	0.9290563317201238	2.0	0.7853577347820881	1.0	0.8650902826235929	2.0	12.056090841592027	2.0
