run	log_tbg	log_alphap	log_betap	b1A1_log_P	b1A1_weight	b2C6_log_P	b2C6_weight	b2C7_log_P	b2C7_weight	b2C8_log_P	b2C8_weight	b2C9_log_P	b2C9_weight	b2D1_log_P	b2D1_weight	b2D2_log_P	b2D2_weight	b2D3_log_P	b2D3_weight	b2D4_log_P	b2D4_weight	b2D5_log_P	b2D5_weight	b2D6_log_P	b2D6_weight	b2D7_log_P	b2D7_weight	b2D8_log_P	b2D8_weight	b2D9_log_P	b2D9_weight	b2E1_log_P	b2E1_weight	b2E3_log_P	b2E3_weight	b2E6_log_P	b2E6_weight	b2E7_log_P	b2E7_weight	b2E8_log_P	b2E8_weight	b2E9_log_P	b2E9_weight	b2F1_log_P	b2F1_weight	b2F2_log_P	b2F2_weight	b1B8_log_P	b1B8_weight	b1B9_log_P	b1B9_weight	b1C1_log_P	b1C1_weight	b1C2_log_P	b1C2_weight	b1C3_log_P	b1C3_weight	b1C4_log_P	b1C4_weight	b1C5_log_P	b1C5_weight	b1C6_log_P	b1C6_weight	b1C7_log_P	b1C7_weight	b1C8_log_P	b1C8_weight	b1C9_log_P	b1C9_weight	b1D1_log_P	b1D1_weight	b1D2_log_P	b1D2_weight	b1D3_log_P	b1D3_weight	b1D4_log_P	b1D4_weight	b1D5_log_P	b1D5_weight	b1D6_log_P	b1D6_weight	b1D7_log_P	b1D7_weight	b1D8_log_P	b1D8_weight	b1D9_log_P	b1D9_weight	b1E1_log_P	b1E1_weight	b1E2_log_P	b1E2_weight
samp_81	-5.484043876525971	6.49451848073004	0.05840055339703186		0.0	-8.099765585064125	1.0		0.0		0.0	-4.9463406548803475	1.0	-4.759113611851313	1.0	-7.770784157844956	1.0	-4.500345460979628	1.0		0.0	-3.7270359721869655	1.0	-11.058033452677563	1.0	-11.971558232845812	3.0	-5.9685875015000995	2.0	-10.89568302687428	1.0		0.0	-10.567013768650005	2.0		0.0	-6.108919420105367	1.0	-4.0232050142503955	2.0		0.0		0.0		0.0	-10.85434607321832	1.0	-8.794651984197985	1.0		0.0	-5.859933103974563	2.0	-3.6220144175614877	2.0	-8.066260042093322	1.0	-10.554971804817683	2.0	-11.505970761784464	1.0		0.0	-10.84203919037466	3.0		0.0	-7.81352317600941	1.0		0.0		0.0	-11.55061000580795	1.0	-6.281861583163426	2.0	-6.806504134984917	2.0	-10.66131365035479	1.0	-8.533291301451062	2.0	-4.439875944238437	3.0	-10.849049479386986	1.0		0.0
samp_82	-5.562251443271973	6.178977880419271	0.1243031226301343	-4.3726730004476755	1.0		0.0	-1.538100933574958	1.0	-5.258959506870712	1.0		0.0	-4.759736989302001	3.0		0.0	-4.498397462231145	1.0		0.0	-3.7295190606326996	1.0		0.0		0.0	-5.937906382072795	1.0		0.0	-4.848541635880008	1.0	-10.337873187122502	2.0	-5.877718798746297	1.0	-6.068864316903884	1.0	-4.031753034351732	1.0	-5.416400019227029	2.0	-11.55261898290943	2.0		0.0	-10.608217712998302	1.0		0.0		0.0	-5.836186066010812	1.0	-3.6227396989836755	1.0	-7.886233385157671	1.0		0.0	-11.250962475810907	1.0	-9.411066009319276	1.0		0.0	-9.79821610576735	3.0		0.0	-7.772334189368944	1.0	-3.18451011119481	2.0	-11.294274749805357	3.0		0.0	-6.720582774759707	1.0	-10.391954931214608	2.0	-8.312735684020735	2.0	-4.439216180226738	4.0	-10.574923832700126	1.0		0.0
samp_83	-5.593345281573956	6.45501683523746	0.06782902911834901		0.0	-8.05741762169995	1.0		0.0	-5.257519439249395	3.0	-4.942357615727949	1.0		0.0	-7.734044437730525	2.0	-4.498032999311486	2.0		0.0	-3.7262882787681315	1.0	-11.027166285500389	1.0		0.0	-5.957193913488122	2.0	-10.859491505038216	1.0		0.0	-10.536514444420074	1.0		0.0	-6.095569889041412	2.0	-4.0226830353825935	1.0	-5.424087182854672	1.0	-11.766563462101239	3.0		0.0	-10.81811212770788	1.0	-8.74674359770601	2.0	-10.335705754917274	3.0		0.0	-3.6211724497541784	1.0	-8.018683354664686	1.0	-10.508688348493877	2.0	-11.467501074442216	2.0		0.0		0.0	-10.012363144150681	1.0	-7.767030910181767	1.0	-7.897830452565069	1.0		0.0	-11.511631978527886	1.0	-6.266038472660427	1.0	-6.781737374580862	2.0	-10.614493058123514	1.0		0.0	-4.437784588625928	1.0	-10.801315638371069	1.0		0.0
samp_84	-5.503726387659015	6.5695554347935525	0.0154803511917053	-4.3694630375786385	1.0	-8.112182083765198	1.0	-1.537065696526762	1.0	-5.254089805519077	2.0	-4.9416371585140695	1.0	-4.753607051127161	1.0	-7.780169814190295	1.0		0.0	-5.594983792223171	2.0		0.0	-11.087470323963451	1.0	-12.001842424894589	1.0	-5.959889695393797	2.0	-10.925218338403058	1.0	-4.851075440647148	1.0		0.0	-5.899753971001449	1.0	-6.101066446497152	1.0	-4.018855301793874	1.0		0.0	-11.833740359317526	2.0	-1.9587616417252198	1.0	-10.883841161411667	2.0	-8.814016651034542	1.0	-10.410843159156418	2.0	-5.850625829022478	1.0	-3.6201460991910843	1.0		0.0	-10.584392065293281	3.0	-11.536259450615233	2.0	-9.684974989507538	1.0		0.0	-10.09003055326282	1.0	-7.82029250485498	1.0		0.0	-3.1799617886767857	1.0		0.0	-6.273918322775087	1.0		0.0	-10.691048565700395	2.0		0.0	-4.4361619276843784	2.0		0.0	-3.8158080141192134	1.0
samp_85	-5.584068364343593	6.470697360030287	0.056234777791586116	-4.3702407521893445	2.0		0.0		0.0		0.0	-4.941318568094722	1.0	-4.755211863191636	2.0	-7.736546335574457	1.0	-4.497148625161144	4.0		0.0	-3.7256735455372465	2.0	-11.031168715276467	1.0		0.0	-5.955556801899354	1.0		0.0		0.0		0.0	-5.8954457095181505	3.0		0.0	-4.021684672635393	2.0	-5.422668030506917	2.0	-11.77115349541869	1.0	-1.9597740060393174	1.0	-10.822598089820902	2.0	-8.751266942687602	2.0	-10.341069997662856	1.0	-5.848137167195881	1.0	-3.6206745527382282	2.0		0.0		0.0		0.0		0.0	-10.806516334482994	3.0	-10.017940819896191	1.0	-7.769817642876991	2.0		0.0		0.0	-11.516449400898539	2.0	-6.2647357503674295	1.0	-6.781613379132257	1.0		0.0		0.0		0.0	-10.806920973588527	1.0	-3.8168339020396176	2.0
samp_86	-5.384554788981803	6.749140757438025	0.028548497579121614	-4.376563982317685	2.0	-8.279777404077821	2.0		0.0	-5.268778184432979	1.0		0.0	-4.7626461524682435	1.0	-7.927556125592535	3.0	-4.505165531861963	3.0	-5.617702027126242	1.0	-3.7277266184578854	1.0		0.0	-12.20821490190081	1.0		0.0	-11.119628003420317	1.0	-4.864098784713155	1.0		0.0		0.0	-6.145248167570731	1.0	-4.020546916140642	2.0	-5.445107904536909	1.0	-12.032033569954885	1.0		0.0		0.0	-9.006146945853622	2.0	-10.619278135331587	1.0	-5.882198902045425	2.0	-3.6236146269256095	1.0		0.0		0.0	-11.736803907821473	1.0	-9.889326066402786	1.0	-11.073384197071503	1.0	-10.301863606371747	2.0	-7.989449041574724	1.0		0.0	-3.181371774383025	2.0		0.0		0.0	-6.890583167669796	3.0		0.0	-8.760061143825649	1.0	-4.443774595626334	1.0	-11.093362418596298	1.0	-3.8193106812474893	2.0
samp_87	-5.7035383537751985	6.208343325996599	0.09666130097810988		0.0		0.0	-1.5374484035896536	1.0	-5.246929949708866	3.0		0.0		0.0		0.0	-4.492132059567392	1.0		0.0	-3.7259162957216754	1.0	-10.820775897821061	2.0		0.0		0.0	-10.639177264337873	1.0	-4.840687608361421	1.0	-10.334245170807463	1.0	-5.862201843557564	2.0		0.0	-4.026315976138692	1.0		0.0	-11.543805233411403	1.0		0.0		0.0	-8.550553996040007	2.0	-10.093173329471364	2.0	-5.820009734044059	2.0		0.0	-7.855110966748076	1.0	-10.26324870440299	2.0	-11.23953942914116	2.0	-9.381971600534017	2.0		0.0	-9.766931899725366	3.0	-7.617017117520582	2.0	-7.742532712428773	3.0	-3.1821637442357336	1.0		0.0		0.0	-6.6992572710951235	6.0		0.0	-8.27149303101305	1.0		0.0		0.0		0.0
samp_88	-5.865658183833552	6.177760906330893	0.11875098058682121	-4.366666432386486	2.0		0.0	-1.5375419328016353	2.0		0.0	-4.929050764592288	2.0		0.0	-7.571821515041878	2.0		0.0	-5.57321321578347	1.0		0.0	-10.807216427423034	4.0		0.0	-5.915000409933518	2.0	-10.614587089102729	2.0	-4.8395202872046506	2.0		0.0	-5.8562737564400775	2.0	-6.044318199565495	2.0		0.0		0.0		0.0	-1.9626637993483527	1.0		0.0	-8.510736510569028	2.0	-10.046810375242286	3.0		0.0	-3.6197335168045104	1.0	-7.820784309862384	2.0	-10.216897519815427	2.0		0.0	-9.334754115366197	1.0		0.0	-9.714015072777991	1.0		0.0		0.0	-3.1825053217685126	1.0		0.0	-6.205495710173731	1.0	-6.684109486369634	1.0		0.0	-8.222429610612632	1.0	-4.432808296154316	1.0		0.0	-3.816944047599831	3.0
samp_89	-5.572843447539268	6.448038309675499	0.07278966547549522		0.0	-8.060940807914676	2.0	-1.537464435585929	1.0		0.0	-4.943631426240714	3.0	-4.757704475911016	2.0		0.0	-4.4989222597213026	1.0		0.0		0.0	-11.025892017658451	1.0		0.0	-5.959942357286725	1.0	-10.858977511128566	2.0	-4.8529205976981284	1.0	-10.53539617953995	3.0		0.0	-6.09838802162228	2.0	-4.023485815201244	1.0		0.0		0.0		0.0		0.0	-8.750038135716919	4.0	-10.336967293265708	1.0	-5.852625020825486	1.0		0.0	-8.0232517501899	1.0	-10.509845843259262	2.0	-11.467177848678078	1.0		0.0	-10.80175269010168	1.0	-10.014403331332643	1.0		0.0		0.0	-3.181647858227669	2.0		0.0	-6.269179090972892	1.0	-6.785304432739387	3.0	-10.615648342237021	2.0	-8.479600790136633	2.0		0.0	-10.802526330959706	2.0		0.0
samp_90	-5.273598112465277	6.8366386090623745	-0.01511213527502954	-4.376910417465424	1.0	-8.33292873647577	1.0	-1.537651177828048	1.0	-5.268886920965382	1.0	-4.957104462084831	3.0	-4.762603384559986	1.0		0.0	-4.505782564338413	1.0	-5.619319877412382	1.0		0.0		0.0	-12.262998237004997	1.0		0.0		0.0	-4.865497636352294	1.0		0.0		0.0		0.0	-4.019305144085456	3.0	-5.447382383187722	3.0	-12.082830382236484	1.0	-1.9578495923443449	2.0	-11.125376613589395	1.0	-9.061537424454695	1.0		0.0	-5.886088670702001	2.0	-3.6237751867225927	1.0	-8.31503273780374	1.0	-10.847783022639968	1.0	-11.78755839796214	1.0	-9.943007272052299	1.0		0.0	-10.357029346417713	1.0	-8.049585043596847	2.0	-8.18106729259096	1.0	-3.1810955222338393	1.0	-11.833752073571942	1.0		0.0		0.0	-10.95672484828877	1.0		0.0	-4.444149622942773	2.0	-11.148545883847508	2.0	-3.819214133293627	3.0
samp_91	-5.709813889783894	6.302782478301471	0.1321427390277159	-4.373862768923593	1.0	-7.983849570629071	2.0		0.0	-5.262061646050266	1.0	-4.943610343947282	2.0		0.0	-7.6719911113124635	2.0	-4.500383852002247	1.0		0.0	-3.729057023276917	1.0	-10.942009855298139	5.0		0.0		0.0	-10.765496700989832	2.0	-4.8529402924264495	1.0		0.0	-5.891423482851499	2.0	-6.085935699428449	2.0		0.0	-5.4241548729898685	1.0	-11.671933535269511	1.0		0.0		0.0		0.0	-10.226349483325482	3.0	-5.84722087082125	1.0	-3.6229743298024175	1.0		0.0	-10.398428109549874	2.0	-11.36977285156163	1.0	-9.504978719426932	1.0		0.0		0.0		0.0		0.0	-3.183654112949192	1.0	-11.413081276923874	3.0	-6.252862491940605	1.0	-6.75137321326959	1.0		0.0	-8.373672608057053	1.0	-4.4406006933852264	1.0	-10.687501436289118	2.0	-3.820288096776848	1.0
samp_92	-5.61148118121768	6.433740402793289	0.08421132530553004	-4.37221510238998	1.0	-8.052353745041135	1.0	-1.5375801298451883	2.0		0.0	-4.943818750788819	2.0	-4.758146249488629	1.0	-7.730174922827903	1.0		0.0		0.0	-3.7270506039390052	1.0	-11.022261730986747	2.0		0.0	-5.95920324678167	1.0	-10.853620980910812	2.0	-4.853083174685751	2.0	-10.531731995326453	2.0	-5.898857735786608	2.0	-6.097218378564384	2.0	-4.024082055298011	1.0	-5.426029076351585	1.0	-11.760570228075297	1.0		0.0	-10.812240725013146	1.0		0.0		0.0	-5.852193177358969	2.0		0.0	-8.013161085245962	2.0		0.0	-11.461250180426989	1.0	-9.603579980814075	2.0		0.0	-10.004255519629062	1.0		0.0	-7.892815253566893	1.0	-3.1818987011910913	1.0	-11.505271106349452	2.0		0.0		0.0	-10.606738040941122	1.0		0.0		0.0	-10.793386895819904	4.0	-3.8182841918873267	1.0
samp_93	-5.683311034264785	6.309025574945344	0.09365822468950316	-4.36942777961687	1.0	-7.963964914215565	1.0	-1.5375033418762192	1.0	-5.253136828661675	1.0		0.0	-4.754703717335509	2.0	-7.653232809511226	1.0	-4.495503603212663	1.0	-5.587392647210739	1.0		0.0		0.0		0.0	-5.938743501716363	2.0	-10.735846596411196	2.0	-4.846590114197286	2.0	-10.423728615226231	1.0	-5.879077250817916	1.0	-6.072527244802979	3.0	-4.025288206746281	1.0		0.0	-11.641768087322378	2.0		0.0		0.0		0.0	-10.197504677674193	1.0	-5.834903412240099	1.0	-3.6206318033669778	1.0	-7.921297633653606	2.0	-10.369130905944196	2.0	-11.339517638965969	1.0	-9.478656248261034	1.0	-10.670793926615264	1.0		0.0		0.0	-7.805608563036604	1.0	-3.182013863691439	2.0		0.0	-6.238500213918342	3.0	-6.735091512828691	1.0		0.0	-8.35217977720955	1.0	-4.435919364886806	1.0		0.0	-3.8174658052953534	2.0
samp_94	-5.657986238584279	6.370537102696827	0.07873798410146546	-4.369386042555149	2.0	-7.997161471506423	1.0	-1.5374017262247308	1.0		0.0	-4.938036707958917	1.0	-4.7544254908529435	1.0	-7.6818996022447426	1.0	-4.495754789885519	1.0	-5.589509045039203	1.0		0.0		0.0		0.0	-5.94418314725632	1.0		0.0	-4.847732136794296	1.0	-10.467043946595368	3.0		0.0	-6.079700933100922	3.0		0.0		0.0	-11.68953562775831	1.0	-1.9606905774722494	1.0	-10.74178183434876	1.0		0.0	-10.249732184167714	2.0	-5.8390412354162144	1.0	-3.6204479348907044	1.0	-7.955401024802374	1.0		0.0	-11.3884734001452	4.0	-9.527947289080565	1.0	-10.720631201274168	2.0		0.0	-7.708480136875547	2.0		0.0		0.0	-11.432063931327079	1.0	-6.247228944492766	3.0	-6.750810087579165	1.0		0.0	-8.39501096236196	1.0	-4.435933752007961	2.0	-10.71212013413531	1.0	-3.8169783755860163	1.0
samp_95	-5.59190104798882	6.206253480157227	0.11626727322745305	-4.371655182491669	1.0	-7.931037140311283	1.0	-1.5379605383352617	2.0	-5.257150563655963	1.0	-4.937938584035131	1.0		0.0		0.0	-4.497429271315115	1.0	-5.589781801686113	3.0		0.0	-10.840326003000222	1.0	-11.726161192331151	1.0	-5.937277507426608	2.0		0.0		0.0	-10.354248372050346	1.0	-5.877232579344586	2.0		0.0		0.0	-5.415393118657154	2.0		0.0		0.0	-10.62444448443294	3.0		0.0		0.0	-5.835128312392736	1.0	-3.622084747393867	2.0	-7.891757773354757	2.0	-10.303210881251312	1.0	-11.267507110802038	1.0		0.0	-10.601619875683888	1.0	-9.811102574644005	4.0	-7.653267884656821	2.0		0.0	-3.183851421099855	3.0		0.0	-6.233596689617077	2.0		0.0	-10.406625595820715	1.0	-8.31863414704418	1.0		0.0		0.0	-3.8196970589193135	1.0
samp_96	-5.39912044025324	6.527707056830459	0.04652778396622762	-4.374264890238579	1.0		0.0	-1.5376273220255257	6.0	-5.265306376116619	1.0		0.0	-4.760795860003119	1.0		0.0		0.0		0.0	-3.7275334968116134	2.0	-11.079871434573704	1.0	-12.001621884415721	1.0	-5.976818707186234	1.0		0.0	-4.857833058984818	1.0		0.0	-5.915479157118935	1.0	-6.118615587479074	1.0	-4.023372026012701	1.0	-5.434950650713776	3.0	-11.830380935365467	3.0	-1.959749657343051	1.0	-10.879707916561266	1.0	-8.828658796603127	2.0	-10.413719803006975	1.0	-5.867055052673908	1.0		0.0		0.0	-10.586870388185826	2.0	-11.533401723691536	1.0	-9.692184131761561	1.0		0.0		0.0		0.0	-7.977628812313563	1.0		0.0		0.0	-6.2936095841375375	1.0	-6.8254456874049865	1.0	-10.69364776391226	2.0		0.0	-4.441239276516966	1.0	-10.882069245137199	3.0	-3.8189145450304514	1.0
samp_97	-5.5285383307109255	6.744290481369859	-0.06112655024238218		0.0		0.0		0.0		0.0	-4.936635156713169	1.0	-4.746410214824609	1.0	-7.821242310736388	2.0	-4.492473458435317	2.0		0.0	-3.7215075255020738	1.0	-11.178939881659483	1.0	-12.098532012655367	1.0	-5.949762613707845	1.0	-11.018483615702129	2.0	-4.84660593976675	1.0		0.0		0.0		0.0	-4.012318109599628	1.0	-5.415704257189236	2.0		0.0	-1.9570318532206545	4.0	-10.976927190306924	2.0	-8.884877747042646	1.0	-10.505244682453174	1.0	-5.838871635653328	3.0		0.0	-8.125889307353484	2.0	-10.680064692912786	2.0		0.0		0.0	-10.96662469221218	1.0		0.0	-7.85835029269754	1.0	-7.9970441725499315	2.0	-3.1776096943294054	4.0		0.0		0.0		0.0	-10.787620041058213	1.0	-8.614159577838343	1.0	-4.43174574433155	1.0		0.0	-3.8125455926937817	2.0
samp_98	-5.559596913386441	6.386000890240845	0.07354963446409764	-4.370955700569146	4.0		0.0	-1.5374566254263318	1.0	-5.257397689132556	1.0		0.0	-4.7566785184416815	2.0	-7.7035441425545805	1.0	-4.4975898000911885	1.0	-5.595172250352941	1.0	-3.7266534234812667	1.0	-10.96866540923044	1.0	-11.869089884874308	1.0	-5.952309053831082	1.0	-10.800294451356304	3.0	-4.8504373193890205	1.0	-10.479510750814484	1.0		0.0		0.0		0.0		0.0	-11.706429766495297	1.0	-1.9606647681525873	1.0	-10.759003240365546	2.0	-8.7025005951659	1.0	-10.276704768348404	2.0	-5.8463987306483824	1.0	-3.6211783921453113	1.0		0.0	-10.448825600922174	1.0	-11.406974799359283	2.0	-9.557242372726355	2.0		0.0		0.0		0.0		0.0		0.0	-11.450972301030134	1.0		0.0	-6.766501558984576	1.0	-10.554029106299579	1.0	-8.43338732582654	2.0		0.0	-10.73998665517791	2.0	-3.817815865121412	3.0
samp_99	-5.432230520391871	6.32754936068332	0.14225994023772182	-4.381254985588733	1.0		0.0		0.0		0.0	-4.9563894571772975	2.0	-4.77157462354615	1.0	-7.740163857836173	1.0	-4.508774976506455	1.0		0.0		0.0	-10.981775370557234	1.0	-11.893060145792846	2.0	-5.983461227722436	2.0		0.0	-4.864696488636075	3.0		0.0		0.0		0.0		0.0	-5.444133304501579	1.0	-11.725689565635067	2.0		0.0		0.0	-8.741573905177104	1.0	-10.306693737067556	3.0	-5.876835754890453	3.0	-3.6265408390640146	1.0	-8.031740745559208	1.0	-10.478496841561887	1.0	-11.427654486646786	1.0	-9.59136724488295	4.0	-10.764937464986817	1.0	-9.989366048557502	2.0	-7.787568174672023	2.0	-7.911894725001176	1.0		0.0		0.0		0.0	-6.805554275666805	1.0		0.0	-8.487863720625215	1.0	-4.448491227680264	1.0	-10.770723936407974	1.0	-3.8245238532479906	2.0
