run	log_F	b5B8_log_P	b5B8_weight	b5D1_log_P	b5D1_weight	b5F5_log_P	b5F5_weight	b5H1_log_P	b5H1_weight	b5H5_log_P	b5H5_weight	b5B2_log_P	b5B2_weight	b5C3_log_P	b5C3_weight	b5F2_log_P	b5F2_weight	b5G4_log_P	b5G4_weight	b5H3_log_P	b5H3_weight	b5H7_log_P	b5H7_weight	b5B9_log_P	b5B9_weight	b5E4_log_P	b5E4_weight	b5F6_log_P	b5F6_weight	b5H2_log_P	b5H2_weight	b5H6_log_P	b5H6_weight	b5B3_log_P	b5B3_weight	b5C5_log_P	b5C5_weight	b5F3_log_P	b5F3_weight	b5G9_log_P	b5G9_weight	b5H4_log_P	b5H4_weight	b5G1_log_P	b5G1_weight	b5F8_log_P	b5F8_weight	b5G6_log_P	b5G6_weight	b5G3_log_P	b5G3_weight	b5B5_log_P	b5B5_weight	b5C4_log_P	b5C4_weight	b5C8_log_P	b5C8_weight	b5B7_log_P	b5B7_weight	b5C2_log_P	b5C2_weight	b5C1_log_P	b5C1_weight	b5C9_log_P	b5C9_weight	b5A8_log_P	b5A8_weight	b5C7_log_P	b5C7_weight	b5D5_log_P	b5D5_weight	b5D3_log_P	b5D3_weight	b5D7_log_P	b5D7_weight	b5D2_log_P	b5D2_weight	b5D6_log_P	b5D6_weight	b5D4_log_P	b5D4_weight	b5F7_log_P	b5F7_weight
samp_90	3.1304031843114943		0.0	-7.769106930809711	2.0	-6.463625102446487	2.0	-2.4642803980722134	3.0	-6.434117315194142	1.0	-5.8761292562268626	4.0	-3.3845050710308326	1.0		0.0		0.0		0.0		0.0	-8.403515451401574	1.0	-1.1767522025848043	2.0	-5.806398127524486	1.0		0.0	-1.3769144626824854	1.0	-5.457815838368582	5.0		0.0	-1.578352635491295	1.0	-5.025333601814777	2.0		0.0	-5.112123166272718	1.0	-5.722911184308495	1.0	-6.429244118915002	1.0	-7.016028817971155	2.0	-7.136243875620473	1.0	-9.65241801204217	1.0		0.0		0.0	-8.87112705135335	1.0		0.0	-8.24266869085805	3.0	-5.25833087088549	1.0	-11.320051138541267	1.0		0.0		0.0	-10.339922446445566	2.0		0.0		0.0		0.0		0.0
samp_91	3.399486414094237		0.0	-7.759305297135815	3.0	-6.426034800482129	1.0	-2.328978960510133	1.0	-6.395129605104985	2.0	-5.841345145040605	3.0	-3.264684413976813	1.0	-1.0675169837052971	1.0	-4.467293625230351	1.0		0.0	-2.1100234425501	1.0	-8.381600980629376	3.0	-1.0139908106618223	3.0	-5.751920792377342	3.0		0.0	-1.2199607609981922	2.0		0.0		0.0	-1.4282200986484788	1.0		0.0	-4.9467813006949815	1.0	-5.022910762421946	3.0		0.0	-6.425795813858102	2.0		0.0		0.0	-9.66302137875985	1.0		0.0	-9.902658203472194	1.0	-8.88549324464855	1.0		0.0	-8.266178033822282	1.0	-5.203846655985536	1.0		0.0	-7.196668896686117	1.0	-10.298362816268371	1.0	-10.31351322083499	1.0		0.0		0.0	-8.024392155990514	1.0		0.0
samp_92	3.368527177045453		0.0	-7.760252372085013	2.0		0.0	-2.3447022344614434	2.0		0.0	-5.844630471066277	1.0		0.0	-1.0865890366965498	2.0		0.0		0.0	-2.126183434569996	1.0	-8.38383792172082	2.0	-1.0332168714207222	2.0	-5.757622387224022	1.0		0.0		0.0	-5.41778958409062	2.0	-28.72131280157674	1.0	-1.445816773796149	1.0		0.0		0.0	-5.032807082849146	4.0	-5.6735064066832255	1.0		0.0	-6.984545656160694	1.0	-7.19496572645157	2.0		0.0		0.0	-9.902562808835526	2.0	-8.88387594146875	1.0	-8.702590107309561	2.0	-8.26377862253155	2.0	-5.209355589032401	1.0	-11.27553368123167	1.0	-7.192377900491298	1.0	-10.293108177432115	1.0	-10.31523316970864	2.0		0.0	-30.384803277690693	1.0	-8.021537108958332	1.0	-1.7273360592303586	1.0
samp_93	3.305051955663573	-3.82872159239305	3.0	-7.762326911634886	1.0		0.0		0.0	-6.407681205257884	3.0	-5.851944611091126	1.0		0.0	-1.1252817784468734	2.0	-4.4987320927133805	1.0	-4.026986342836053	3.0	-2.159163645434938	1.0		0.0		0.0	-5.769725356337821	2.0	-2.6138258467572437	1.0	-1.2759222439601314	1.0	-5.427230972856654	1.0		0.0	-1.4816104944811954	1.0		0.0	-4.974353698518127	1.0	-5.053372489232554	2.0	-5.685740431750048	1.0	-6.425769548581893	1.0	-6.992283499106031	1.0		0.0		0.0	-8.811486693383475	2.0	-9.904676957147258	1.0	-8.880794213204192	1.0		0.0		0.0	-5.221297288917929	1.0	-11.280959998424327	1.0	-7.183730988061528	1.0	-10.282892187941014	1.0	-10.320469856197017	3.0	-11.562374044817169	1.0	-21.078592748813588	1.0		0.0	-1.7613962658209175	1.0
samp_94	3.3145798552447454	-3.824882697473581	1.0	-7.762019810228998	2.0	-6.4367285665704115	1.0		0.0	-6.406321320686154	1.0	-5.850800692757276	2.0		0.0		0.0	-4.495509997212725	3.0	-4.023302826480034	1.0	-2.154251427865068	2.0		0.0		0.0	-5.767868343202941	2.0	-2.6091505797177965	1.0		0.0		0.0	-22.1305645707648	3.0		0.0	-4.972757699987702	1.0	-4.971529567355308	2.0	-5.050270542764152	1.0	-5.683862176112787	1.0	-6.425740916745012	1.0	-6.991113317431884	2.0		0.0	-9.659993196350335	1.0	-8.811290725057207	1.0	-9.90413034268876	1.0	-8.881049534449659	2.0	-8.704387993719122	1.0		0.0	-5.219435255170361	1.0	-11.28348346212647	1.0		0.0		0.0	-10.319085960102205	2.0	-11.570240458511615	1.0	-22.958180264472105	2.0	-8.016812832899042	1.0		0.0
samp_95	3.2190010078713605	-3.8634446261015793	2.0		0.0		0.0		0.0	-6.420170431159513	1.0		0.0	-3.344957376448235	1.0	-1.1769769193262714	1.0	-4.528194127721517	3.0	-4.060443580661556	1.0	-2.2035719509433727	4.0		0.0	-1.124160772407745	1.0	-5.787187607133284	2.0	-2.6558468920759855	2.0	-1.3260756306836259	3.0		0.0		0.0		0.0	-4.999439840113179	2.0		0.0	-5.081928363723465	2.0	-5.703451815201062	1.0	-6.426894975510487	1.0		0.0	-7.158677542708367	1.0	-9.655823311972929	1.0		0.0		0.0		0.0	-8.708035410831856	1.0	-8.250964172515507	1.0		0.0	-11.30511244470806	1.0	-7.171780527225188	2.0	-10.265504953841944	1.0	-10.329677089127289	2.0		0.0	-23.11522004187489	2.0	-8.007880751032205	1.0	-1.8071729114486024	1.0
samp_96	3.227755519261876	-3.8598949662035222	1.0		0.0	-6.448852446890965	1.0	-2.41564128535487	1.0	-6.418898908998417	1.0		0.0	-3.3410322402321606	2.0		0.0		0.0	-4.057018567048091	1.0		0.0		0.0		0.0	-5.785329348438063	1.0		0.0	-1.3210035034054621	2.0	-5.439981334569892	2.0	-21.949164757330106	2.0	-1.5247316327112135	4.0	-4.996963013248951	2.0		0.0		0.0	-5.701557341173804	1.0		0.0	-7.00236640493534	1.0	-7.1608052538103575	1.0	-9.656156564890033	2.0	-8.81180319996947	1.0		0.0	-8.876542501211905	2.0		0.0	-8.251582481399874	1.0	-5.236961903315447	1.0	-11.295839783605615	2.0	-7.173003466733306	2.0	-10.267056476437846	1.0		0.0	-11.561568664750798	2.0	-22.25371514456098	1.0	-8.008715180582417	1.0	-1.8025262427911244	2.0
samp_97	3.3265828387389345	-3.820075117472727	1.0		0.0		0.0	-2.365890220123097	2.0	-6.4046651861876605	1.0	-5.849377667136217	2.0		0.0	-1.1122059475350885	3.0		0.0		0.0	-2.1479950899507427	3.0		0.0		0.0		0.0		0.0		0.0		0.0	-24.331431019734453	1.0	-1.4695077769094675	2.0		0.0	-4.967950460806127	5.0	-5.046337530238891	2.0	-5.681512350456945	1.0	-6.425678226278505	2.0	-6.989619186736139	2.0	-7.185031876541706	2.0	-9.660572402711205	1.0	-8.811386646683923	1.0		0.0		0.0	-8.704030503623576	1.0	-8.26029412794785	3.0	-5.217122951173542	1.0		0.0		0.0		0.0	-10.319198156146761	1.0	-11.55625390656088	1.0	-25.55672459091706	1.0	-8.017916097117604	1.0	-1.749854321194786	1.0
samp_98	3.0459865863520132	-3.93423863798168	1.0	-7.773020392703148	1.0	-6.477511665644759	2.0		0.0	-6.448434025001503	1.0	-5.889889150145672	2.0		0.0		0.0		0.0	-4.128964659526353	2.0	-2.29179130153855	1.0	-8.411490745110656	1.0		0.0	-5.825825621972513	2.0	-2.7397898514511443	3.0	-1.4246156123225053	2.0	-5.474806510952658	1.0		0.0		0.0		0.0		0.0		0.0	-5.742601816896734	2.0		0.0		0.0	-7.114425818600044	3.0	-9.648433112590347	2.0	-8.813340424661755	1.0		0.0	-8.866012997395528	1.0	-8.715427262651119	1.0	-8.234442731415417	2.0	-5.2782887838952846	3.0	-11.3382361300236	2.0		0.0	-10.228541917389768	2.0		0.0		0.0	-25.06946473758899	1.0	-7.990595091169902	1.0	-1.8978097064535955	1.0
samp_99	3.540338077969556	-3.735875560669464	1.0	-7.755547055709368	1.0	-6.410077772608427	2.0		0.0	-6.378581019801609	3.0		0.0		0.0	-0.9791972864630069	1.0	-4.422371510449105	1.0		0.0	-2.035931606508784	1.0	-8.372114232753734	3.0		0.0	-5.728193108234395	1.0	-2.49807376647314	1.0		0.0		0.0	-24.514916539237532	2.0	-1.347095412844845	4.0	-4.9154846401344106	1.0	-4.908039316138307	2.0	-4.97958441923761	1.0	-5.643804358305219	1.0	-6.427891943052253	1.0	-6.9655594206291	1.0		0.0		0.0	-8.81066073830458	1.0	-9.89885038216515	1.0	-8.891825954205025	2.0	-8.697198334229517	1.0	-8.276831023204755	1.0		0.0		0.0	-7.215158312057165	2.0		0.0		0.0		0.0	-24.02820664559576	1.0	-8.035806409605156	1.0	-1.633816338257125	3.0
